regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
hsa-let-7b	PTGS2	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	Adenocarcinoma, Neoplasm Metastasis, Lung Neoplasms, Colonic Neoplasms, Carcinoma, Hepatocellular, Inflammation, Barrett Esophagus, Esophageal Neoplasms, Carcinoma, Renal Cell, Stomach Ulcer, Hypertension, Mouth Neoplasms, Fibrosis, Hyperalgesia, Seizures, Brain Injuries, Brain Ischemia, Diabetes Mellitus, Experimental, Reperfusion Injury, Status Epilepticus, Carcinoma, Carcinoma, Squamous Cell, Neoplasms, Colorectal Neoplasms, Breast Neoplasms, Stomach Neoplasms, Prostatic Neoplasms, Atherosclerosis, Melanoma, Pancreatic Neoplasms, Arthritis, Rheumatoid, Cholangiocarcinoma, Glioma, Cardiovascular Diseases, Adenomatous Polyposis Coli, Coronary Artery Disease, Inflammatory Bowel Diseases, Precancerous Conditions, Carcinoma, squamous cell of head and neck, Esophageal Squamous Cell Carcinoma, Autistic Disorder, Hyperglycemia, Thyroid Neoplasms, Stroke, Urinary Bladder Neoplasms, Adenocarcinoma Of Esophagus, Kidney Failure, Chronic, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Diseases, Skin Neoplasms, Hyperplasia, Papilloma, Thrombosis, Colitis, Depressive Disorder, Diabetes Mellitus, Amyotrophic Lateral Sclerosis, Carcinoma, Transitional Cell, Gastroesophageal Reflux, Leukoplakia, Oral, Carcinoma in Situ, Intestinal Polyps, Lymphoma, B-Cell, Obesity, Aortic Aneurysm, Abdominal, Kidney Diseases, Lupus Erythematosus, Systemic, Oral Submucous Fibrosis, Heart Failure, Kidney Neoplasms, Leiomyosarcoma, Pancreatitis, Tongue Neoplasms, Albuminuria, Arrhythmias, Cardiac, Asphyxia Neonatorum, Asthma, Aspirin-Induced, Bone Neoplasms, Burns, Cachexia, Cardiomyopathies, Cognition Disorders, Drug-Induced Liver Injury, Drug Toxicity, Duodenal Ulcer, Edema, Glaucoma, Open-Angle, Hydronephrosis, Hyperemia, Liver Cirrhosis, Experimental, Mouth Diseases, Neoplasm Recurrence, Local, Nervous System Diseases, Neurogenic Inflammation, Pericardial Effusion, Proteinuria, Puberty, Precocious, Skin Diseases, Urinary Bladder Neck Obstruction	TRUE	TRUE	1	0
hsa-let-7b	HMGA1	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	Diabetes Mellitus, Type 2, Leiomyosarcoma, Hyperglycemia, Insulin Resistance, Metabolic Syndrome X, Uterine Neoplasms	TRUE	FALSE	1	0
hsa-let-7b	RCAN1	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	Down Syndrome, Heart Defects, Congenital, Huntington Disease, Arthritis, Rheumatoid, Craniofacial Abnormalities	TRUE	FALSE	1	0
hsa-let-7b	BAT2	mirna-gene	Experimental	tarbase	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma		TRUE	FALSE	1	0
hsa-let-7b	AURKA	mirna-gene	Experimental	mirtarbase.adstudy	Colonic Neoplasms, Heart Failure, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Lung Neoplasms, Neoplasms, Neoplasms, Neoplasms, Ovarian Neoplasms, Neoplasms, Digestive System Neoplasms, Head and Neck Neoplasms, Neoplasms, Sarcoma, Kaposi, Lung Neoplasms, Melanoma, Pancreatic Neoplasms, Pituitary Neoplasms, Lymphoma, Primary Effusion, Adrenocortical Carcinoma, Neurodegenerative Diseases, Neoplasms, Carcinoma, Hepatocellular, Mouth Neoplasms, Neoplasms, Retinoblastoma, Asthma, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Mouth Neoplasms, Ovarian Neoplasms, Hypertrophy, Carcinoma, Renal Cell, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Pre-Eclampsia, Myelodysplastic Syndromes, Nasopharyngeal Neoplasms, Liposarcoma, Pancreatic Neoplasms, Carcinoma, Non-Small-Cell Lung, Inflammation, Colorectal Neoplasms, Endometrial Neoplasms, Pancreatic Neoplasms, Breast Neoplasms, Lung Neoplasms, Endometriosis, Cataract, Breast Neoplasms, Hepatitis C, Breast Neoplasms, Liver Neoplasms, Prostatic Neoplasms, Breast Neoplasms, Esophageal Neoplasms, Sarcoma, Ewing, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Carcinoma, Hepatocellular, Carcinoma, Non-Small-Cell Lung, Carcinoma, Non-Small-Cell Lung, Melanoma	Breast Neoplasms, Colorectal Neoplasms, Neuroblastoma, Kidney Neoplasms, Mammary Neoplasms, Experimental, Peripheral Nervous System Diseases, Prostatic Neoplasms	TRUE	FALSE	1	0
hsa-mir-26a-5p	CCNE1	mirna-gene	Experimental	mirtarbase		Carcinoma, Hepatocellular, Ovarian Neoplasms, Breast Neoplasms, Disease Progression, Medulloblastoma, Recurrence, Urinary Bladder Neoplasms	FALSE	TRUE	1	0
hsa-mir-26a-5p	MYC	mirna-gene	Experimental	mirtarbase		Burkitt Lymphoma, Carcinoma, Hepatocellular, Colonic Neoplasms, Neoplasms, Prostatic Neoplasms, Medulloblastoma, Liver Neoplasms, Neuroblastoma, Glioblastoma, Ovarian Neoplasms, Hemangiosarcoma, Neuroectodermal Tumors, Lung Neoplasms, Myelodysplastic Syndromes, Stomach Neoplasms, Cardiomyopathy, Hypertrophic, Cell Transformation, Neoplastic, Hypertrophy, Left Ventricular, Liver Neoplasms, Experimental	FALSE	TRUE	1	0
hsa-mir-26a-5p	ESR1	mirna-gene	Experimental	mirtarbase		Breast Neoplasms, Alzheimer Disease, Neoplasm Metastasis, Carcinoma, Coronary Artery Disease, Migraine Disorders, Obesity, Leiomyoma, Myocardial Infarction, Infertility, Male, Atherosclerosis, Prostatic Neoplasms, Adenocarcinoma, Carcinoma, Hepatocellular, Lung Neoplasms, Leukemia, Oligospermia, Bone Diseases, Metabolic, Disease Models, Animal, Disease Progression, Female Urogenital Diseases, Feminization, Glomerulonephritis, Liver Neoplasms, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Neoplasm Recurrence, Local, Peripheral Nervous System Diseases, Prostatic Intraepithelial Neoplasia, Psychoses, Substance-Induced, Urinary Bladder Neoplasms	FALSE	TRUE	1	0
hsa-mir-29a	MCL1	mirna-gene	Experimental	mirtarbase.adstudy	Acquired Immunodeficiency Syndrome, Heart Failure, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Neoplasms, Schizophrenia, Lymphoma, B-Cell, Alzheimer Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Acquired Immunodeficiency Syndrome, Breast Neoplasms, Ovarian Neoplasms, Rhabdomyosarcoma, Neoplasms, Alzheimer Disease, Endomyocardial Fibrosis, Breast Neoplasms, Mesothelioma, Colorectal Neoplasms, Myocardium, Irritable Bowel Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Breast Neoplasms, Scleroderma, Systemic, Scleroderma, Localized, Liver Neoplasms, Inflammation, Parkinson Disease, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Hepatitis C, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Fibrosis, Leukemia, Myeloid, Acute, Leukemia, Myeloid, Acute, Retinoblastoma, Liver Cirrhosis, Breast Neoplasms, Myocardial Infarction, Glioblastoma, Alzheimer Disease, Tuberculosis, Pulmonary, Stomach Neoplasms, Aortic Aneurysm, Thoracic, Colorectal Neoplasms, Carcinoma, Hepatocellular, Influenza, Human, HIV, Kidney Diseases, Alzheimer Disease, Biliary Atresia, Diabetic Nephropathies, Rhabdomyosarcoma, Breast Neoplasms, Lung Neoplasms, Crohn Disease, Breast Neoplasms, Colonic Neoplasms, Muscular Dystrophy, Duchenne, Liver Diseases, Mouth Neoplasms, Leukemia, Myeloid, Acute, Breast Neoplasms, Multiple Sclerosis, Prostatic Neoplasms, Lymphoma, B-Cell, Osteosarcoma, Leukemia, Myeloid, Chronic-Phase, Melanoma, Hepatitis B, Neoplasms, Heart Failure, Colorectal Neoplasms, Lung Neoplasms, Lung Neoplasms	Multiple Myeloma, Lung Neoplasms, Barrett Esophagus, Lymphoma, T-Cell, Cutaneous, Sarcoma	TRUE	FALSE	1	0
hsa-mir-29a	DKK1	mirna-gene	Experimental	mirtarbase.adstudy	Acquired Immunodeficiency Syndrome, Heart Failure, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Neoplasms, Schizophrenia, Lymphoma, B-Cell, Alzheimer Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Acquired Immunodeficiency Syndrome, Breast Neoplasms, Ovarian Neoplasms, Rhabdomyosarcoma, Neoplasms, Alzheimer Disease, Endomyocardial Fibrosis, Breast Neoplasms, Mesothelioma, Colorectal Neoplasms, Myocardium, Irritable Bowel Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Breast Neoplasms, Scleroderma, Systemic, Scleroderma, Localized, Liver Neoplasms, Inflammation, Parkinson Disease, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Hepatitis C, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Fibrosis, Leukemia, Myeloid, Acute, Leukemia, Myeloid, Acute, Retinoblastoma, Liver Cirrhosis, Breast Neoplasms, Myocardial Infarction, Glioblastoma, Alzheimer Disease, Tuberculosis, Pulmonary, Stomach Neoplasms, Aortic Aneurysm, Thoracic, Colorectal Neoplasms, Carcinoma, Hepatocellular, Influenza, Human, HIV, Kidney Diseases, Alzheimer Disease, Biliary Atresia, Diabetic Nephropathies, Rhabdomyosarcoma, Breast Neoplasms, Lung Neoplasms, Crohn Disease, Breast Neoplasms, Colonic Neoplasms, Muscular Dystrophy, Duchenne, Liver Diseases, Mouth Neoplasms, Leukemia, Myeloid, Acute, Breast Neoplasms, Multiple Sclerosis, Prostatic Neoplasms, Lymphoma, B-Cell, Osteosarcoma, Leukemia, Myeloid, Chronic-Phase, Melanoma, Hepatitis B, Neoplasms, Heart Failure, Colorectal Neoplasms, Lung Neoplasms, Lung Neoplasms	Breast Neoplasms, Endometriosis, Fractures, Bone, Peripheral Nervous System Diseases	TRUE	FALSE	1	0
hsa-mir-29a	DNMT3A	mirna-gene	Experimental	mirtarbase.adstudy	Acquired Immunodeficiency Syndrome, Heart Failure, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Neoplasms, Schizophrenia, Lymphoma, B-Cell, Alzheimer Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Acquired Immunodeficiency Syndrome, Breast Neoplasms, Ovarian Neoplasms, Rhabdomyosarcoma, Neoplasms, Alzheimer Disease, Endomyocardial Fibrosis, Breast Neoplasms, Mesothelioma, Colorectal Neoplasms, Myocardium, Irritable Bowel Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Breast Neoplasms, Scleroderma, Systemic, Scleroderma, Localized, Liver Neoplasms, Inflammation, Parkinson Disease, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Hepatitis C, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Fibrosis, Leukemia, Myeloid, Acute, Leukemia, Myeloid, Acute, Retinoblastoma, Liver Cirrhosis, Breast Neoplasms, Myocardial Infarction, Glioblastoma, Alzheimer Disease, Tuberculosis, Pulmonary, Stomach Neoplasms, Aortic Aneurysm, Thoracic, Colorectal Neoplasms, Carcinoma, Hepatocellular, Influenza, Human, HIV, Kidney Diseases, Alzheimer Disease, Biliary Atresia, Diabetic Nephropathies, Rhabdomyosarcoma, Breast Neoplasms, Lung Neoplasms, Crohn Disease, Breast Neoplasms, Colonic Neoplasms, Muscular Dystrophy, Duchenne, Liver Diseases, Mouth Neoplasms, Leukemia, Myeloid, Acute, Breast Neoplasms, Multiple Sclerosis, Prostatic Neoplasms, Lymphoma, B-Cell, Osteosarcoma, Leukemia, Myeloid, Chronic-Phase, Melanoma, Hepatitis B, Neoplasms, Heart Failure, Colorectal Neoplasms, Lung Neoplasms, Lung Neoplasms	Crohn Disease, Lung Neoplasms, Leukemia, Monocytic, Acute	TRUE	FALSE	1	0
hsa-mir-29a	ZFP36	mirna-gene	Experimental	mirrecords.adstudy	Acquired Immunodeficiency Syndrome, Heart Failure, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Neoplasms, Schizophrenia, Lymphoma, B-Cell, Alzheimer Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Acquired Immunodeficiency Syndrome, Breast Neoplasms, Ovarian Neoplasms, Rhabdomyosarcoma, Neoplasms, Alzheimer Disease, Endomyocardial Fibrosis, Breast Neoplasms, Mesothelioma, Colorectal Neoplasms, Myocardium, Irritable Bowel Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Breast Neoplasms, Scleroderma, Systemic, Scleroderma, Localized, Liver Neoplasms, Inflammation, Parkinson Disease, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Hepatitis C, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Fibrosis, Leukemia, Myeloid, Acute, Leukemia, Myeloid, Acute, Retinoblastoma, Liver Cirrhosis, Breast Neoplasms, Myocardial Infarction, Glioblastoma, Alzheimer Disease, Tuberculosis, Pulmonary, Stomach Neoplasms, Aortic Aneurysm, Thoracic, Colorectal Neoplasms, Carcinoma, Hepatocellular, Influenza, Human, HIV, Kidney Diseases, Alzheimer Disease, Biliary Atresia, Diabetic Nephropathies, Rhabdomyosarcoma, Breast Neoplasms, Lung Neoplasms, Crohn Disease, Breast Neoplasms, Colonic Neoplasms, Muscular Dystrophy, Duchenne, Liver Diseases, Mouth Neoplasms, Leukemia, Myeloid, Acute, Breast Neoplasms, Multiple Sclerosis, Prostatic Neoplasms, Lymphoma, B-Cell, Osteosarcoma, Leukemia, Myeloid, Chronic-Phase, Melanoma, Hepatitis B, Neoplasms, Heart Failure, Colorectal Neoplasms, Lung Neoplasms, Lung Neoplasms	Arthritis, Cachexia, Dermatitis, Alopecia, Hyperplasia, Inflammation, Myocardial Ischemia	TRUE	FALSE	1	0
hsa-mir-29a	FGG	mirna-gene	Experimental	mirtarbase.adstudy	Acquired Immunodeficiency Syndrome, Heart Failure, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Neoplasms, Schizophrenia, Lymphoma, B-Cell, Alzheimer Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Acquired Immunodeficiency Syndrome, Breast Neoplasms, Ovarian Neoplasms, Rhabdomyosarcoma, Neoplasms, Alzheimer Disease, Endomyocardial Fibrosis, Breast Neoplasms, Mesothelioma, Colorectal Neoplasms, Myocardium, Irritable Bowel Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Breast Neoplasms, Scleroderma, Systemic, Scleroderma, Localized, Liver Neoplasms, Inflammation, Parkinson Disease, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Hepatitis C, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Fibrosis, Leukemia, Myeloid, Acute, Leukemia, Myeloid, Acute, Retinoblastoma, Liver Cirrhosis, Breast Neoplasms, Myocardial Infarction, Glioblastoma, Alzheimer Disease, Tuberculosis, Pulmonary, Stomach Neoplasms, Aortic Aneurysm, Thoracic, Colorectal Neoplasms, Carcinoma, Hepatocellular, Influenza, Human, HIV, Kidney Diseases, Alzheimer Disease, Biliary Atresia, Diabetic Nephropathies, Rhabdomyosarcoma, Breast Neoplasms, Lung Neoplasms, Crohn Disease, Breast Neoplasms, Colonic Neoplasms, Muscular Dystrophy, Duchenne, Liver Diseases, Mouth Neoplasms, Leukemia, Myeloid, Acute, Breast Neoplasms, Multiple Sclerosis, Prostatic Neoplasms, Lymphoma, B-Cell, Osteosarcoma, Leukemia, Myeloid, Chronic-Phase, Melanoma, Hepatitis B, Neoplasms, Heart Failure, Colorectal Neoplasms, Lung Neoplasms, Lung Neoplasms	Keloid, Stomach Neoplasms	TRUE	FALSE	1	0
hsa-mir-29a	RAN	mirna-gene	Experimental	mirtarbase.adstudy	Acquired Immunodeficiency Syndrome, Heart Failure, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Neoplasms, Schizophrenia, Lymphoma, B-Cell, Alzheimer Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Acquired Immunodeficiency Syndrome, Breast Neoplasms, Ovarian Neoplasms, Rhabdomyosarcoma, Neoplasms, Alzheimer Disease, Endomyocardial Fibrosis, Breast Neoplasms, Mesothelioma, Colorectal Neoplasms, Myocardium, Irritable Bowel Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Breast Neoplasms, Scleroderma, Systemic, Scleroderma, Localized, Liver Neoplasms, Inflammation, Parkinson Disease, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Hepatitis C, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Fibrosis, Leukemia, Myeloid, Acute, Leukemia, Myeloid, Acute, Retinoblastoma, Liver Cirrhosis, Breast Neoplasms, Myocardial Infarction, Glioblastoma, Alzheimer Disease, Tuberculosis, Pulmonary, Stomach Neoplasms, Aortic Aneurysm, Thoracic, Colorectal Neoplasms, Carcinoma, Hepatocellular, Influenza, Human, HIV, Kidney Diseases, Alzheimer Disease, Biliary Atresia, Diabetic Nephropathies, Rhabdomyosarcoma, Breast Neoplasms, Lung Neoplasms, Crohn Disease, Breast Neoplasms, Colonic Neoplasms, Muscular Dystrophy, Duchenne, Liver Diseases, Mouth Neoplasms, Leukemia, Myeloid, Acute, Breast Neoplasms, Multiple Sclerosis, Prostatic Neoplasms, Lymphoma, B-Cell, Osteosarcoma, Leukemia, Myeloid, Chronic-Phase, Melanoma, Hepatitis B, Neoplasms, Heart Failure, Colorectal Neoplasms, Lung Neoplasms, Lung Neoplasms	Carcinoma, HIV Infections, Keloid, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Osteoarthritis	TRUE	FALSE	1	0
hsa-mir-29a	ADAMTS9	mirna-gene	Experimental	mirtarbase.adstudy	Acquired Immunodeficiency Syndrome, Heart Failure, Leukemia, Lymphocytic, Chronic, B-Cell, Lung Neoplasms, Lung Neoplasms, Neoplasms, Schizophrenia, Lymphoma, B-Cell, Alzheimer Disease, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Acquired Immunodeficiency Syndrome, Breast Neoplasms, Ovarian Neoplasms, Rhabdomyosarcoma, Neoplasms, Alzheimer Disease, Endomyocardial Fibrosis, Breast Neoplasms, Mesothelioma, Colorectal Neoplasms, Myocardium, Irritable Bowel Syndrome, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Lymphocytic, Chronic, B-Cell, Leukemia, Myeloid, Acute, Breast Neoplasms, Scleroderma, Systemic, Scleroderma, Localized, Liver Neoplasms, Inflammation, Parkinson Disease, Aortic Aneurysm, Thoracic, Carcinoma, Hepatocellular, Hepatitis C, Carcinoma, Hepatocellular, Leukemia, Myeloid, Acute, Fibrosis, Leukemia, Myeloid, Acute, Leukemia, Myeloid, Acute, Retinoblastoma, Liver Cirrhosis, Breast Neoplasms, Myocardial Infarction, Glioblastoma, Alzheimer Disease, Tuberculosis, Pulmonary, Stomach Neoplasms, Aortic Aneurysm, Thoracic, Colorectal Neoplasms, Carcinoma, Hepatocellular, Influenza, Human, HIV, Kidney Diseases, Alzheimer Disease, Biliary Atresia, Diabetic Nephropathies, Rhabdomyosarcoma, Breast Neoplasms, Lung Neoplasms, Crohn Disease, Breast Neoplasms, Colonic Neoplasms, Muscular Dystrophy, Duchenne, Liver Diseases, Mouth Neoplasms, Leukemia, Myeloid, Acute, Breast Neoplasms, Multiple Sclerosis, Prostatic Neoplasms, Lymphoma, B-Cell, Osteosarcoma, Leukemia, Myeloid, Chronic-Phase, Melanoma, Hepatitis B, Neoplasms, Heart Failure, Colorectal Neoplasms, Lung Neoplasms, Lung Neoplasms	Diabetes Mellitus, Type 2	TRUE	FALSE	1	0
