regulator	target	category	evidence	source	regulator.association.disease	target.association.disease	is_regulator_in_disease	is_target_in_disease	target.reg	regulator.reg
JUN	TNF	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Arthritis, Rheumatoid, Crohn Disease, Sepsis, Asthma, Hypertension, Stroke, Heart Failure, Myocardial Infarction, Pulmonary Fibrosis, Liver Failure, Acute, Alzheimer Disease, Lung Diseases, Insulin Resistance, Arthritis, Experimental, Pleurisy, Albuminuria, Diabetes Mellitus, Experimental, Heart Arrest, Neurogenic Inflammation, Reperfusion Injury, Status Epilepticus, Obesity, Psoriasis, Pulmonary Disease, Chronic Obstructive, Schizophrenia, Inflammatory Bowel Diseases, Atherosclerosis, Infection, Inflammation, Stomach Neoplasms, Parkinson Disease, Malaria, Colitis, Ulcerative, Dermatomyositis, Arthritis, Psoriatic, Migraine Disorders, Breast Neoplasms, Melanoma, Lung Neoplasms, Neoplasm Metastasis, Adenocarcinoma, Fibrosis, Anemia, Hemochromatosis, Liver Diseases, Fatty Liver, Hepatitis, Alcoholic, Pneumonia, Leishmaniasis, Cutaneous, Glioma, Cardiomyopathies, Liver Cirrhosis, Alcoholic, Colorectal Neoplasms, Fanconi Anemia, Respiratory Tract Diseases, Osteoporosis, Postmenopausal, Cachexia, Acute Coronary Syndrome, Pancreatic Neoplasms, Anthracosis, Polymyositis, Wounds and Injuries, Urticaria, Anemia, Sickle Cell, Glomerulonephritis, Oral Submucous Fibrosis, Leishmaniasis, Myocardial Ischemia, Drug Hypersensitivity, Hypersensitivity, Osteolysis, Dermatitis, Allergic Contact, Colonic Neoplasms, Skin Diseases, Berylliosis, Coronary Restenosis, Multiple Organ Failure, Shock, Septic, Thrombosis, Sarcoma, Nervous System Diseases, Myocarditis, Retinal Diseases, Stomach Ulcer, Chlamydia Infections, Hypercalcemia, Leishmaniasis, Visceral, Anemia, Refractory, Angina, Stable, Hemolytic-Uremic Syndrome, Listeriosis, Neuralgia, Scleroderma, Localized, Vascular Diseases, Bronchiectasis, Cholestasis, Fibromatosis, Aggressive, HIV Wasting Syndrome, Hyperalgesia, Pain, Peripheral Nervous System Diseases, Acute Kidney Injury, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Arsenic Poisoning, Arthritis, Infectious, Brain Injuries, Brain Ischemia, Burns, Cardiomegaly, Cardiovirus Infections, Diabetic Cardiomyopathies, Drug-Induced Liver Injury, Edema, Fever, Hepatic Encephalopathy, Hernia, Diaphragmatic, Hyperbilirubinemia, Hyperhomocysteinemia, Hypoglycemia, Hypotension, Hypothermia, Liver Cirrhosis, Experimental, Manganese Poisoning, Mitochondrial Myopathies, Myocardial Stunning, Nausea, Necrosis, Neoplasm Invasiveness, Neoplasms, Experimental, Nerve Degeneration, Placenta Diseases, PLASMODIUM FALCIPARUM BLOOD INFECTION LEVEL, Pregnancy Complications, Cardiovascular, Pulmonary Edema, Radiation Injuries, Experimental, Respiratory Hypersensitivity, Shock, Hemorrhagic, Soft Tissue Neoplasms, Spinal Cord Compression, Tachycardia, Vascular System Injuries, Ventricular Dysfunction, Weight Gain	TRUE	FALSE	1	1
JUN	APP	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Alzheimer Disease, Cerebral Amyloid Angiopathy, App-Related, Alzheimer disease, familial, Plaque, Amyloid, Dementia, Neurodegenerative Diseases, Anxiety Disorders, Amnesia, Fragile X Syndrome, Brain Diseases, Cerebral hemorrhage with amyloidosis, hereditary, Dutch type, Cognition Disorders, Disease Models, Animal, Learning Disorders, Memory Disorders, Necrosis, Nerve Degeneration, Neurogenic Inflammation, Paralysis, Spinal Cord Diseases, Weight Gain	TRUE	FALSE	1	1
JUN	PLAU	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Alzheimer Disease, Myocardial Infarction, Asthenozoospermia, Brain Edema, Intracranial Hemorrhages, Reperfusion Injury, Thrombosis, Neoplasm Metastasis, Prostatic Neoplasms, Asthma, Adenocarcinoma, Pancreatic Neoplasms, Carcinoma, Transitional Cell, Idiopathic Pulmonary Fibrosis, Stomach Neoplasms, Liver Cirrhosis, Bone Neoplasms, Angina Pectoris, Angina, Unstable, Anuria, Arterial Occlusive Diseases, Brain Ischemia, Carotid Artery Diseases, Cerebral Hemorrhage, Cerebral Infarction, Cerebrovascular Disorders, Coronary Disease, Embolism, Cholesterol, Glomerulonephritis, IGA, Graft Occlusion, Vascular, Heart Rupture, Post-Infarction, Hematuria, Hemorrhage, Hypotension, Infarction, Middle Cerebral Artery, Intracranial Embolism and Thrombosis, Ischemia, Neoplasm Invasiveness, Neoplasm Recurrence, Local, Nephritis, Pulmonary Embolism, Purpura, Schoenlein-Henoch, Sagittal Sinus Thrombosis, Stroke, Thromboembolism, Venous Thrombosis, Ventricular Fibrillation	TRUE	FALSE	1	1
JUN	ALDOA	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Glycogen Storage Disease XII, Adenocarcinoma of lung, Breast Neoplasms, Myocardial Ischemia, Neoplasm Invasiveness, Neoplasm Metastasis	TRUE	FALSE	1	1
JUN	MIER1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus		TRUE	FALSE	1	1
JUN	APOH	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Drug-Induced Liver Injury	TRUE	FALSE	1	1
JUN	CYP3A4	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Breast Neoplasms, Prostatic Neoplasms, Osteosarcoma, Hepatitis C, Torsades de Pointes	TRUE	FALSE	1	1
JUN	MYC	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Burkitt Lymphoma, Carcinoma, Hepatocellular, Colonic Neoplasms, Neoplasms, Prostatic Neoplasms, Medulloblastoma, Liver Neoplasms, Neuroblastoma, Glioblastoma, Ovarian Neoplasms, Hemangiosarcoma, Neuroectodermal Tumors, Lung Neoplasms, Myelodysplastic Syndromes, Stomach Neoplasms, Cardiomyopathy, Hypertrophic, Cell Transformation, Neoplastic, Hypertrophy, Left Ventricular, Liver Neoplasms, Experimental	TRUE	TRUE	1	1
JUN	NAT1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Urinary Bladder Neoplasms, Prostatic Neoplasms, Neoplasms, Chromosome Aberrations, Dermatitis, Occupational, Drug Toxicity, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
JUN	FOS	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Hypertension, Reperfusion Injury, Carcinoma, Hepatocellular, Breast Neoplasms, Endometriosis, Seizures, Amphetamine-Related Disorders, Amyotrophic lateral sclerosis 1, Anxiety Disorders, Brain Injuries, Cocaine-Related Disorders, Epilepsy, Fibrous Dysplasia of Bone, Hemorrhage, Hyperkinesis, Infarction, Middle Cerebral Artery, Lung Neoplasms, Nervous System Diseases, Neurotoxicity Syndromes, Status Epilepticus, Substance Withdrawal Syndrome	TRUE	TRUE	1	1
JUN	HMBS	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Porphyria, Acute Intermittent	TRUE	FALSE	1	1
JUN	SPRR2A	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Stomach Neoplasms	TRUE	FALSE	1	1
JUN	BCL2A1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Breast Neoplasms, Esophageal Neoplasms	TRUE	FALSE	1	1
JUN	SERPINA3	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Lipidoses, Prostatic Neoplasms	TRUE	FALSE	1	1
JUN	CCL5	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Hyperoxaluria, Dermatitis, Atopic, Pulmonary Fibrosis, Glomerulonephritis, Hepatitis, Alcoholic, Hepatitis, Autoimmune, Liver Cirrhosis, Biliary, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
JUN	CCND1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Colorectal Neoplasms, Prostatic Neoplasms, Carcinoma, Transitional Cell, Mammary Neoplasms, Experimental, Carcinoma, Breast Neoplasms, Multiple Myeloma, Carcinoma, Hepatocellular, Stomach Neoplasms, Leukemia, Lymphocytic, Chronic, B-Cell, Esophageal Neoplasms, Lung Neoplasms, Leukemia, Hyperplasia, Hyperparathyroidism, Carcinoma, Adenoid Cystic, von Hippel-Lindau Disease, Precancerous Conditions, Colonic Neoplasms, Brain Neoplasms, Kidney Neoplasms, Papilloma, Intestinal Polyps, Cecal Neoplasms, Cell Transformation, Neoplastic, Hemangiosarcoma, Mammary Neoplasms, Animal, Myocardial Ischemia, Neoplasms, Experimental, Salivary Gland Neoplasms, Urologic Neoplasms	TRUE	TRUE	1	1
JUN	MSH2	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Colorectal cancer, hereditary nonpolyposis, type 1, Colorectal Neoplasms, Hereditary Nonpolyposis, Colorectal Neoplasms, Muir-Torre Syndrome, Turcot syndrome, Neurofibromatosis 1, Ovarian Neoplasms, Cafe au lait spots, multiple, Glioma, Lynch syndrome I (site-specific colonic cancer)	TRUE	FALSE	1	1
JUN	CD82	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Neoplasm Metastasis, Prostatic Neoplasms, Abortion, Spontaneous, Neoplasm Invasiveness	TRUE	FALSE	1	1
JUN	DBH	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Dopamine beta hydroxylase deficiency, Paranoid Disorders, PARKINSON DISEASE, LATE-ONSET, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
JUN	GBA	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Gaucher Disease, Parkinson Disease, GAUCHER DISEASE, TYPE I, Acute neuronopathic Gaucher's disease, GAUCHER DISEASE, TYPE III, Hypertension, Pulmonary, Gaucher Disease, Perinatal Lethal, Gaucher-like disease	TRUE	FALSE	1	1
JUN	CD226	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Colorectal Neoplasms, Abortion, Spontaneous, Endometriosis	TRUE	FALSE	1	1
JUN	EDN1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Hypertension, Heart Failure, Diabetes Mellitus, Type 2, Hypertension, Pulmonary, Pulmonary Fibrosis, Erectile Dysfunction, Diabetes Mellitus, Experimental, Myocardial Reperfusion Injury, Nephrosis, Renal Insufficiency, Reperfusion Injury, Respiratory Distress Syndrome, Adult, Asthma, Hypertrophy, Left Ventricular, Stroke, Subarachnoid Hemorrhage, Cardiovascular Diseases, Arrhythmias, Cardiac, Kidney Diseases, Hypotension, Cardiomyopathies, Heart Defects, Congenital, Myocardial Ischemia, Craniofacial Abnormalities, Pain, Acute Lung Injury, Atrial Fibrillation, Bradycardia, Cardiovascular Abnormalities, Cartilage Diseases, Cerebrovascular Disorders, Gastrointestinal Diseases, Glomerulosclerosis, Focal Segmental, Hepatorenal Syndrome, Hernia, Diaphragmatic, Hyperalgesia, Hypercholesterolemia, Hypertrophy, Infarction, Middle Cerebral Artery, Inflammation, Lewy Body Disease, Liver Cirrhosis, Experimental, Oral Ulcer, Parkinson Disease, Peptic Ulcer, Peripheral Nervous System Diseases, Urinary Bladder, Overactive, Urinary Retention	TRUE	FALSE	1	1
JUN	PGR	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Breast Neoplasms, Endometriosis, Carcinoma, Meningioma, Adenocarcinoma, Mammary Neoplasms, Animal, Mammary Neoplasms, Experimental, Mesothelioma, Recurrence	TRUE	FALSE	1	1
JUN	TBXAS1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Ghosal Hematodiaphyseal Dysplasia, Drug Hypersensitivity	TRUE	FALSE	1	1
JUN	SELE	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Reperfusion Injury, Cardiovascular Diseases, Multiple Sclerosis, Glomerulonephritis, IGA, Hypercholesterolemia, Myocardial Ischemia, Dermatitis, Atopic, Atrial Fibrillation, Hypertension, Essential, Brain Ischemia, Dermatitis, Allergic Contact, Peripheral Nervous System Diseases, Urticaria	TRUE	FALSE	1	1
JUN	MMP9	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Asthma, Myocardial Infarction, Colonic Neoplasms, Carcinoma, Non-Small-Cell Lung, Neoplasm Metastasis, Brain Ischemia, Stomach Ulcer, Brain Injuries, Pulmonary Fibrosis, Aortic Aneurysm, Thoracic, Brain Edema, Diabetes Mellitus, Experimental, Mammary Neoplasms, Experimental, Breast Neoplasms, Aortic Aneurysm, Abdominal, Pulmonary Disease, Chronic Obstructive, Carcinoma, Squamous Cell, Carcinoma, Hepatocellular, Prostatic Neoplasms, Periodontitis, Glioblastoma, Pancreatic Neoplasms, Acute Coronary Syndrome, Aortic Aneurysm, Liver Diseases, Astrocytoma, Obesity, Sepsis, Skin Neoplasms, Hyperplasia, Neoplasm Invasiveness, Oral Submucous Fibrosis, Bone Neoplasms, Colitis, Ulcerative, Mandibuloacral dysplasia with type A lipodystrophy, Angina, Stable, Aortic Diseases, Aortic Rupture, Calcinosis, Cell Transformation, Neoplastic, Cerebral Hemorrhage, Diabetic Neuropathies, Infarction, Middle Cerebral Artery, Intervertebral disc disease, Lead Poisoning, Liver Cirrhosis, Experimental, Lupus Nephritis, Marfan Syndrome, Metaphyseal Anadysplasia 2, Morphine Dependence, Multiple Organ Failure, Neointima, Substance Withdrawal Syndrome	TRUE	TRUE	1	1
JUN	BRCA1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 1, Malignant neoplasm breast, Malignant neoplasm of ovary, Breast Neoplasms, Mammary Neoplasms, Experimental, Ovarian Neoplasms, Neoplasms, Carcinoma, Hereditary Breast and Ovarian Cancer Syndrome, Prostatic Neoplasms, Carcinoma, Adenoid Cystic, Cell Transformation, Neoplastic, Chromosome Breakage, Mammary Neoplasms, Animal, Mouth Diseases, Peripheral Nervous System Diseases	TRUE	FALSE	1	1
JUN	HMGA1	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Diabetes Mellitus, Type 2, Leiomyosarcoma, Hyperglycemia, Insulin Resistance, Metabolic Syndrome X, Uterine Neoplasms	TRUE	FALSE	1	1
JUN	ACE	tf-gene	Experimental	PMID20584335	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Hypertension, Myocardial Infarction, Alzheimer Disease, Diabetic Nephropathies, Heart Failure, Stroke, Coronary Artery Disease, Cardiovascular Diseases, Lung Diseases, Diabetes Mellitus, Experimental, Coronary Disease, Hypertrophy, Left Ventricular, Kidney Diseases, Pre-Eclampsia, Kidney Failure, Chronic, Glomerulonephritis, IGA, Atrial Fibrillation, Glycogen Storage Disease Type V, Stomach Neoplasms, Coronary Restenosis, Hypertension, Pulmonary, Cough, Renal Insufficiency, Brain Ischemia, Carcinoma, Hepatocellular, Meningococcal Infections, Gaucher Disease, Infant, Premature, Diseases, Arrhythmias, Cardiac, Cerebral Hemorrhage, Lung Neoplasms, Prostatic Neoplasms, Severe Acute Respiratory Syndrome, Allanson Pantzar McLeod syndrome, Infertility, Male, Neoplasm Metastasis, Drug Hypersensitivity, Adenocarcinoma, Berylliosis, Death, Sudden, Genetic Predisposition to Disease, Hypotension, MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 1, MICROVASCULAR COMPLICATIONS OF DIABETES, SUSCEPTIBILITY TO, 3, Non-alcoholic Fatty Liver Disease, Pneumonia, Viral, Psychoses, Substance-Induced, Respiratory Tract Diseases, Vascular System Injuries	TRUE	TRUE	1	1
JUN	GJA1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Oculodentodigital Dysplasia, Hallermann's Syndrome, Hypoplastic Left Heart Syndrome, Syndactyly, type 3, ATRIOVENTRICULAR SEPTAL DEFECT 3, Hypertension, Autistic Disorder, Lung Neoplasms, Prostatic Neoplasms, Adenoma, Arrhythmias, Cardiac, Coronary Aneurysm, Hernia, Diaphragmatic, Myocardial Reperfusion Injury, Oculodentodigital Dysplasia, Autosomal Recessive, Skin Neoplasms	TRUE	FALSE	1	1
JUN	MMP1	tf-gene	Experimental	Transfac	Breast Neoplasms, Carcinoma, Hepatocellular, Osteosarcoma, Stomach Neoplasms, Colonic Neoplasms, Lung Neoplasms, Liver Neoplasms, Brain Injuries, Brain Ischemia, Cell Transformation, Neoplastic, Hemangiosarcoma, Intestinal Polyps, Peripheral Nervous System Diseases, Reperfusion Injury, Status Epilepticus	Pulmonary Disease, Chronic Obstructive, Neoplasm Metastasis, Atherosclerosis, Neoplasm Invasiveness, Recessive dystrophic epidermolysis bullosa, Aneurysm, Carcinoma, Non-Small-Cell Lung, Oral Submucous Fibrosis, Liver Cirrhosis, Experimental, Non-alcoholic Fatty Liver Disease, Ocular Hypertension	TRUE	FALSE	1	1
